"","","original.lm","incognito.lm","beta.lm","tclose.lm"
"1736",85,107.090853969878,73.5852807681029,59.1341505021772,59.1799499527758
"1937",85,138.920806452526,101.589097901936,210.304023542852,212.958150423585
"1939",85,79.9191099113838,28.4151891170809,79.4632315654892,81.8482918418347
"1989",85,111.774067061563,116.015173434576,160.19961805785,161.736853072553
"2129",85,94.9410279492384,61.2971902843585,77.197513181621,77.4137871797347
"2239",85,113.515628538656,51.4032228746367,109.043971849995,110.4794698468
"2314",85,85.9948820705048,12.6366667228714,205.627184441598,214.050917576068
"2348",85,94.1096060577114,69.5322855894898,182.993195012008,184.867497421815
"2497",85,129.095400339274,121.168516713576,227.593880296255,233.112274156784
"2505",85,96.5058067745314,112.31883084534,78.179896618451,78.1298866551138
"2537",85,121.872188393309,110.798766387143,152.397624502172,148.516498749396
"2620",85,94.1559656912255,156.035873530196,160.769744597156,160.330425203836
"2626",85,88.8153503430052,117.100783941794,121.105870226352,116.817669640825
"2793",85,99.6810322724311,40.8070709707991,41.477478516241,45.2058120082234
"2969",85,100.760653255279,151.481153843638,33.7406621916684,33.9433884088306
"2978",85,87.278668558798,144.474485660858,83.7529127812496,83.4997603442457
"2984",85,97.3275360937552,53.5639609434781,0.121122234756093,1.93350722504285
"741",86,72.213256982817,4.20852889246325,59.5527010418801,64.5979234335674
"1627",86,103.005849060873,66.4518533890611,71.0232221881305,67.8624367511881
"2294",86,113.999030453353,97.0097557557578,79.6512034340428,75.7239351655582
"122",87,76.7117808773003,101.303350165305,157.89122202987,154.823928424744
"287",87,107.950558937261,57.4869566523535,106.896122905327,108.509406649586
"314",87,122.816302614794,169.193740474154,104.40369590161,102.643664600813
"1028",87,117.040614806767,97.0235775089185,175.592990558756,181.216600147196
"1137",87,105.195755038368,72.3525364382401,58.8185123530561,55.0417497284446
"1172",87,105.062113893882,143.878118065941,191.462717579977,193.458489356972
"1449",87,113.360825861032,91.6189560597008,20.9913380313185,17.9924550511838
"1541",87,63.6876357816696,-11.0852435242279,62.2569041084491,70.5338284869316
"1688",87,82.3526055198888,94.8977023347064,187.965029033656,188.707363214027
"1913",87,99.1122261079792,57.735838062833,154.40713661307,161.019452096724
"2045",87,89.5701362151825,148.598105040891,76.7407742513296,78.1489916261013
"2459",87,81.4129011226766,31.7566232601513,73.0576154438239,75.7911399282054
"2500",87,116.425917088376,156.061815815519,90.8249290685807,90.2508321540801
"2517",87,111.50181509611,56.643050395432,139.593004527472,142.448329055422
"2552",87,65.9317345512959,75.5099923315204,139.931022214019,145.74336134067
"2655",87,101.286926449737,122.011507130489,60.491731219087,62.6838647475872
"36",88,143.235826868414,241.164272246867,145.27005006046,142.257622892592
"37",88,136.681591789939,206.336696896577,62.5478965501346,64.4948529200356
"64",88,107.366547137073,132.790709762865,138.11508544325,138.808146411693
"80",88,67.6158769664074,86.1058991338133,17.7592393973346,22.3744328613427
"107",88,74.0067942354368,7.21833689147198,54.6757678858467,61.2662053532994
"139",88,105.445238029663,155.301997040653,46.9802045485123,45.4445141196646
"300",88,114.54888988799,75.573717806769,123.530605940275,123.754118465385
"323",88,123.389295617227,91.2056391933216,138.758003720453,138.80180788944
"337",88,108.257952102436,137.604866464818,30.5988559846486,34.417155817317
"364",88,119.008259477103,92.643761386966,148.393216868733,144.208064224137
"377",88,102.231488628407,42.7351068152086,64.3957399363334,63.4985146093765
"429",88,100.166187950693,144.49550937448,66.803575321763,62.9095866650677
"437",88,104.54599990568,156.296875472838,42.3941556516126,37.2682126195806
"438",88,101.294402005434,159.458487479601,-10.8452911164314,-8.67802079541797
"446",88,136.84685196926,200.109141895963,199.388003550492,193.235698029194
"488",88,138.372529213303,138.104485766071,227.632413808887,222.843075584469
"507",88,89.8468386356208,38.8283296192316,93.2589029717607,101.753958731114
"537",88,102.810642647137,109.848833094533,144.180182270997,145.301348271301
"561",88,70.1542181449847,75.6954927899905,121.635039588668,132.331479310506
"577",88,97.0547611604235,61.9211784628258,115.30463886926,121.023377777258
"584",88,103.223168801147,173.497944448712,225.581866577988,224.340403040683
"607",88,107.296513888013,112.477698642299,-15.8667601728617,-16.9264200614672
"618",88,109.271912708976,80.6480329376281,206.092388201448,208.776925881981
"696",88,112.726739617123,72.1791978008819,75.1589265561341,73.379063661623
"708",88,101.39875476902,66.859022306244,133.345967133319,135.984362298143
"725",88,115.88919038952,103.242064948999,65.9178106333346,60.1778143094533
"743",88,94.412523480584,109.640648990393,81.5281468088505,78.7361709020204
"755",88,136.07227403336,112.422706222831,269.136120040925,264.587867292305
"805",88,86.2597641303807,32.8087136212142,103.012769283826,108.41739489165
"905",88,138.219220948369,196.048900760182,178.716324650947,173.53842440704
"916",88,111.648340655227,111.606507351579,114.276846446696,110.601856553878
"967",88,86.7424888984088,92.297511020715,19.1668683510299,20.8834439273809
"970",88,135.68807410992,250.958047032612,153.9190569247,159.037934974378
"984",88,72.7111873865812,5.32234027348673,57.4174956679916,62.5788727956909
"999",88,115.005432548004,178.877444203571,95.6080902056247,87.7511202381993
"1025",88,115.355248206519,99.667158998628,282.99056685357,284.350410915733
"1045",88,104.30538822337,140.557462534949,-8.81927990828432,-9.71711872647965
"1103",88,84.0041148203878,35.5486164961218,67.5741598795359,73.1658050434224
"1106",88,100.395521484373,117.197350428536,168.007960677688,167.074855341963
"1131",88,98.3878563338088,83.1107153569939,153.391204036703,151.756205071728
"1132",88,94.6759001397547,150.103943760233,114.555079929812,119.68597306632
"1156",88,88.7619184829682,68.1758541181621,57.1199991402272,61.3773220822225
"1175",88,143.049193046343,150.383695991127,106.6984296987,107.044164358319
"1217",88,88.8576924516948,42.2780642233595,0.29933452949934,1.8403021459826
"1228",88,115.250985797199,97.8512652529415,7.25794523061037,2.44633419507891
"1233",88,76.0527086426264,92.3681352221342,136.013774330939,141.220222678275
"1241",88,74.6062863180914,6.5550846033486,57.7331338171126,66.7170730200221
"1296",88,130.946086833679,89.5771509396987,132.365031169568,132.695668535148
"1316",88,112.563149415941,90.836770822739,21.597860439575,17.2860718556989
"1335",88,133.51783304698,142.861430539146,85.574981613386,77.6495285265641
"1364",88,129.842052802238,173.462165714075,187.727410263303,188.906115592248
"1367",88,90.5429534018222,41.3875785253402,87.4598092583517,94.9904236219999
"1379",88,94.3159007970373,106.418147796161,90.3846064535254,90.9505736778573
"1390",88,123.995039070443,141.228855546313,55.7041407943305,52.6556723023677
"1397",88,107.37636582028,217.086663010059,153.878812734519,157.951241647278
"1454",88,97.672627688819,135.088956726332,250.691580675382,255.106823886835
"1479",88,120.657614298115,87.5390853279094,255.933191420266,263.227799424003
"1576",88,104.99757067593,70.907098913155,62.4824006925766,59.7862341996824
"1584",88,113.139237703246,115.757411765409,9.81798291936305,11.6617336262246
"1645",88,120.532930039444,107.848282648355,85.4878218630275,77.8642326636998
"1700",88,120.890324332236,156.097909025974,160.587836636528,158.79214402329
"1765",88,74.2591713900066,89.3583272231254,140.890707486973,144.551940758543
"1798",88,127.052191489048,213.233846227959,207.993504499763,208.630689555359
"1850",88,148.928668324599,209.559443192353,243.429713055898,240.923036462102
"1855",88,105.483950539329,161.356049024833,102.582704019971,97.7251265673164
"1856",88,93.9968259450288,5.55154809124966,103.120193670651,108.553876485794
"1869",88,100.481051845032,88.4382291058434,127.971705734773,136.417175982298
"1909",88,118.048217015966,97.2796608798589,110.212879682301,107.643806933518
"1925",88,120.024010391371,164.765779983858,15.4977923997508,17.1305129428101
"1926",88,106.102468718047,108.804638355167,-7.93246108556429,-8.14383431447651
"1951",88,96.3809290830157,137.030455851377,80.2213299733502,74.3175072968414
"2023",88,106.885597380918,109.718501360092,-23.4112826592795,-16.0529853525671
"2024",88,90.7178217516336,65.7675773873161,91.0299255788829,93.9034780970889
"2028",88,62.2043858574994,65.2133880184684,88.8898177494715,92.6562667489548
"2101",88,101.492674150596,158.254593110784,7.56206865557942,1.31023957586793
"2113",88,94.9345067584807,51.2174052325918,1.94068945952353,-0.185642361411873
"2139",88,116.854171846,93.6066005927277,118.147178769598,116.426392680509
"2176",88,89.5237765816684,62.094517100184,98.9642246661821,102.68606384408
"2181",88,84.8867515553467,63.1656567670023,-17.8357657535509,-18.9521123710513
"2198",88,110.595504745605,95.2165869446915,48.7976341295951,54.2946077787572
"2210",88,105.262722556003,50.4724622221518,121.23603811429,123.349144310206
"2215",88,121.120871581732,196.520169090887,130.780696495576,123.273043335933
"2285",88,52.4330606830675,99.7645747457088,77.8760501620845,80.2727695190035
"2322",88,106.561037533363,137.817559660041,26.6193294960052,25.5344711217481
"2324",88,86.6610718505986,30.7000238080056,109.734023554614,118.612747029611
"2326",88,106.024580654703,44.3911252041738,163.080263640245,164.657886072063
"2416",88,79.2229951451825,25.8559402109723,85.2623252789,88.611826950949
"2465",88,74.0146273940553,1.40930175733462,166.778046241346,173.833497447759
"2483",88,84.0655835321809,90.6166966547362,-54.1377349083036,-45.4664463052568
"2528",88,95.961516737253,24.7014315236097,102.538552407192,104.686009510968
"2540",88,111.519919721655,171.080764536407,110.554527822844,101.884474703334
"2571",88,81.0515898120983,3.95964748198375,12.0416873341354,12.0878779864295
"2595",88,115.332209412165,163.851180151243,89.1775929391641,86.2682184948802
"2639",88,144.040114858528,157.610883616552,88.3789880010941,83.3217420021302
"2684",88,70.0697106388374,84.8114337839908,49.5339604621019,52.8815382383327
"2704",88,91.1301340120151,98.2898419849348,106.859727036378,107.809361976354
"2707",88,102.472861242813,90.2441427360348,141.50213235075,143.073718273316
"2731",88,111.863126406687,84.4400261735986,200.608932637161,206.151590997198
"2736",88,94.9664168618197,54.2434317445008,132.701920009489,141.313983104601
"2746",88,134.683445071987,271.533307839493,180.295771497989,175.349109430033
"2814",88,98.1011596647146,113.883201319263,76.96685180194,79.5426530460836
"2860",88,112.862895457268,90.5051446786773,23.126543405207,20.0115056890602
"2867",88,101.88212861583,92.3946577977136,-42.7894292263926,-39.527557187879
"2869",88,127.115332343163,117.391063692279,152.9537535516,156.921039927841
"2876",88,103.714378378116,101.458517780904,7.93613708903234,9.42133717950481
"2905",88,114.095102101135,147.890700118832,59.8422460104864,61.1315421542872
"2908",88,110.349839643097,110.519981004353,18.9653268231715,19.0315529822455
"2914",88,87.1437966186263,90.1888212075073,25.8881226218163,31.0787960653414
"2958",88,95.7942117258634,35.1190811168433,49.7026618626719,49.143814335398
"2973",88,82.7818146424536,59.8096824092593,68.6934326770577,65.9216086563037
"2979",88,106.219870853865,46.6460330000184,61.3631278950549,67.030430586801
"2999",88,108.148743299698,58.9323941774386,103.232234565805,103.764922178348
"13",89,101.746060558409,71.4193790260157,31.314202036064,28.5727456272075
"140",89,99.3579702184782,64.0732584517524,47.1828002106606,46.1379171211888
"199",89,107.152882492169,56.7047714153917,107.502645313582,107.803023454101
"297",89,114.768364107751,128.375399086892,50.1584066244793,45.6707913844102
"447",89,126.609656563505,119.43695555149,65.0579286815204,61.1055433137816
"610",89,93.0676628349395,22.0505347024604,8.4400776001782,11.7029395483663
"666",89,126.909402604832,119.105329407428,66.5866116471543,63.830977147143
"843",89,118.048217015966,97.2796608798589,110.212879682301,107.643806933518
"1001",89,81.7783904965024,22.7844111920029,122.229617648822,126.588850632538
"1044",89,78.027741085936,128.084631343196,15.4057301938694,18.1170563696882
"1059",89,116.671470337571,75.0356368648893,2.47478409356814,4.94604611095978
"1138",89,137.27221256361,138.46339694393,128.657005845841,126.528287541599
"1144",89,82.5760669415942,23.5665964289647,121.623095240567,127.295233828023
"1171",89,97.8980363069338,117.437328657557,66.5817091916313,64.6028164368853
"1195",89,97.0189428140318,55.0576562078859,157.75538680347,161.62573634363
"1259",89,107.114169982503,50.6507194312113,51.9001458421236,55.522411006449
"1314",89,100.827708555639,126.951747733646,118.229436064434,116.983527833115
"1528",89,77.8150089412784,126.770871586074,4.19731936793107,14.2460066073505
"1533",89,92.1964073271902,127.483997548864,2.91361389831045,2.33142585706679
"1816",89,117.352102249765,94.7204119737512,116.01197339571,114.407342042632
"1820",89,99.4041389906883,63.2132470529096,43.8335412232052,51.1775938356249
"1841",89,101.834759729073,174.866274273429,41.8968274090994,41.0327443840036
"1923",89,61.3961681252851,-15.2088629042601,69.2690426383691,75.884597205076
"2001",89,83.475305065576,22.5717179967805,126.209144137465,135.471535328107
"2067",89,86.4575883183567,169.27619365469,69.5221917380282,71.7181712525639
"2199",89,86.2597641303807,32.8087136212142,103.012769283826,108.41739489165
"2381",89,86.4979449024575,4.34848555492414,45.054207105403,50.1650006165969
"2448",89,91.4607594043897,109.821302959192,51.8886311179699,50.2481161629069
"2619",89,118.930774742934,103.255886702159,161.859597758047,165.670479291091
"2798",89,95.6423869969409,120.177231532465,31.1430997873417,29.3512265886576
"2871",89,107.950558937261,57.4869566523535,106.896122905327,108.509406649586
"2946",89,98.4810937421818,14.7663802497005,181.956592711325,183.26539175893
"2962",89,101.644498879519,73.1964426951625,26.1216307309096,21.1028273226084
"2966",89,98.9437999900333,171.40590718152,45.8516000077534,40.9326454354253
"16",90,126.135042172366,95.3885828335758,59.9591293953554,59.4670550053313
"35",90,132.191346847077,129.102346802842,144.816488279571,139.248875615764
"87",90,83.2054840103564,7.39923596181478,214.774528345408,221.420736932089
"128",90,87.6919900724232,8.02154584205533,37.1199080181056,41.3824148696062
"260",90,84.5096923480006,117.111963833671,-12.3869953806634,-5.67093026008406
"353",90,67.3239640836983,80.6284901437367,128.3328347872,132.216291122441
"367",90,110.375944168877,88.5290451883933,304.342620592455,304.540917294497
"421",90,107.93265178357,169.463576223982,292.795197047044,290.099098265901
"427",90,122.992926892353,88.3147641431522,146.085780399496,148.290776831916
"538",90,107.642025372375,36.2604226332082,139.85900764181,142.177995805916
"557",90,118.511553258475,78.290461713941,165.302628764492,166.462232572803
"601",90,99.170327143164,142.267886612433,71.0739860695399,66.9476879408205
"615",90,109.356872998843,107.482887971547,121.288984976618,115.952625272022
"806",90,79.5673855229885,52.8910837273348,185.268447032775,183.171631332604
"1039",90,114.184712482024,68.6571096890124,111.204058368678,107.924270314366
"1070",90,102.869229967687,93.1350177862051,134.174355671707,133.58474933084
"1307",90,89.8622351326615,67.8169429403036,156.095407103273,157.692110125093
"1503",90,122.591258997675,225.44549646475,109.537836922433,106.140685526107
"1531",90,101.43875117866,36.9533567148679,79.051293294419,82.4764524943276
"1575",90,105.097171308178,118.972017337944,123.119012791246,120.266258472721
"1733",90,80.8688857321282,77.1547107792865,49.9819041428458,52.5819698864973
"1802",90,105.141583745283,151.796127441684,218.663500067055,224.821064318688
"1819",90,120.047414186721,139.181886753065,30.3350358512286,28.2057188390071
"1919",90,125.754069944533,121.486321104477,130.12341020591,124.894175341785
"1966",90,101.224077280512,129.842622783817,110.901659385391,107.49455889064
"2131",90,112.659578666643,98.4616997025628,185.228203707036,186.622856481893
"2401",90,109.077636589591,83.0400911555747,36.5442980567942,31.419426320834
"2414",90,121.438689354183,116.933189267937,165.330694482025,163.63996370493
"2503",90,102.897484975657,65.2008915859356,140.989381961485,149.61153146495
"2551",90,98.2759402318014,140.912532075143,58.4657200109399,63.7229626786489
"2644",90,123.066233563275,114.471826674274,144.463325414875,139.733913002405
"2672",90,119.833921109968,106.098504013006,-6.76633182923138,-8.25520324120992
"2699",90,95.2148691008232,146.029952953323,-66.3973972290608,-70.069557617
"2856",90,109.144604107226,61.1600169394856,98.9618238180282,99.726820902595
"3000",90,110.340403040756,122.914982749177,145.746389952205,143.40354449369
"2260",91,124.812211067833,112.589651809449,243.14684032173,246.539245426434
"2318",91,111.284247034688,150.341786735139,73.3901232127762,74.5834644377101
"2350",91,119.78655222321,188.570120488721,77.9199248062606,72.3050983306727
"121",92,90.4180757103065,66.0992035313778,89.5012426132509,91.1780442637275
"264",92,100.23976701335,38.2798612911147,72.9365614318872,71.5747171608822
"413",92,103.730218835044,41.076976094901,72.0391547644972,77.1256837761832
"511",92,105.721940450101,45.5322216189949,63.4983332689434,69.0494812246775
"544",92,83.1706200289052,27.9029090042202,110.631430222002,113.06178041431
"592",92,105.970027688109,98.718614905996,43.3747464933219,44.6729270277326
"709",92,86.6636058394119,164.912596045638,177.960581754005,179.540978875786
"764",92,129.701694828255,123.533289897724,155.492515149014,149.344128805146
"865",92,123.066233563275,114.471826674274,144.463325414875,139.733913002405
"895",92,91.8620671246077,107.712613145983,58.6098853887581,60.4434683008674
"1110",92,99.0911271119589,93.7431936473439,205.241256161948,204.781545774046
"1150",92,118.282219724795,105.588620659884,64.098243408569,62.296963895908
"1204",92,127.407333008596,120.219140788452,64.4514062732658,61.8119265092665
"1214",92,99.5511278028472,73.167592734118,7.39863280977777,6.97636672699134
"1280",92,108.412670994634,51.7372457784371,147.211665465648,147.092714578081
"1589",92,139.118459072351,195.054022327998,183.302373547845,181.714725907124
"1610",92,140.219710793831,177.701262715349,148.069199329879,153.189148675632
"1646",92,119.242262185931,100.952721166991,102.278580595002,98.8612211865273
"1654",92,82.0278734877974,105.733871794416,110.391309844278,116.991615023758
"1727",92,84.6693502355416,26.2447782839117,118.274845050168,126.688949581116
"1792",92,105.320272555422,182.662953940593,26.9503897918802,26.8993899188686
"1862",92,97.3034832196228,113.101016082302,77.5733742101946,78.8362698505987
"2014",92,142.165263636678,183.016519638285,142.877636821783,140.07326940969
"2130",92,121.39757400217,86.7503936692277,147.298825216007,146.878010440946
"2256",92,105.099132354821,69.130035244009,67.674971997731,67.2561525042815
"2301",92,111.86703464974,88.2775219166304,27.3969541529839,24.0496069648131
"2741",92,143.242438413437,156.82869837959,88.9855104093488,82.6153588066452
"2840",92,117.550286612202,96.1658494988354,112.348085056189,109.662857571394
"2899",92,91.4388321543336,152.237641896821,292.817231462427,293.371950971975
"2903",92,116.379557454862,69.5582278748126,113.048379483433,114.787904372058
"310",93,104.845745947008,155.965249328776,43.9228386172464,39.9936464529419
"317",93,89.4441504579716,103.836215244382,15.2356820794369,17.7370493875271
"360",93,118.144839699512,100.502162074091,101.356420037624,95.4294041576811
"396",93,90.2432073604947,41.7192046694019,85.9311262927179,92.2649897886386
"451",93,122.026633468012,113.839048685328,57.0109576298309,57.0743359075468
"744",93,81.7783904965024,22.7844111920029,122.229617648822,126.588850632538
"750",93,120.363000684976,78.4687189230004,95.9667364923255,98.6354992690468
"919",93,87.5320549666114,57.6392715760901,107.505046161736,110.762266395585
"990",93,93.6852595431393,135.824996555313,-17.5410331731859,-23.4100471369986
"1002",93,87.7886127559694,11.2440470362874,28.2634483734289,29.1680120937693
"1006",93,90.9892250022671,96.0194093374265,63.672334143208,65.8693849538172
"1033",93,84.5677885566512,28.0218419530586,113.082273745013,119.219031276517
"1035",93,112.416263682362,170.895356374982,17.0873293140739,17.1778051893945
"1414",93,115.065215985804,128.853243213589,-46.3661578155565,-44.4867457962524
"1450",93,96.7191967727047,55.3892823519476,156.226703837838,158.900302510269
"1492",93,113.722600424651,74.4068205629288,70.8885158083572,69.3409623858701
"1510",93,82.5448299876259,54.9595247938962,-5.31642656640967,3.65273583736608
"1525",93,107.012608303613,52.4277831003581,46.7075745369693,48.0524927018499
"1536",93,111.298691738329,60.1971777337248,129.207861917163,127.508492446224
"1545",93,105.130011705868,80.9931223623268,11.1751931136904,6.96947285747331
"1614",93,104.874000954977,128.031123128508,50.7378649070221,56.0204285870512
"2197",93,155.837493886857,199.030756271977,171.657270560847,169.489053153132
"2237",93,92.7909604145007,131.820310124119,-8.07805112025466,-11.9020275566466
"2243",93,105.62037877121,47.3092852881408,58.305761963789,61.5795629200783
"2264",93,132.406235677116,191.948796858313,190.203134931107,190.489116284146
"2327",93,96.2096877606872,123.539712311928,53.8547899692467,60.1209113488751
"2526",93,109.012163077288,51.0739934903146,150.269031396914,152.543582244804
"2629",93,101.27049180233,20.0038110107571,172.809248807515,175.895572402909
"2719",93,70.8210274504146,-0.909968919753993,71.1508884686998,78.1249936517958
"2799",93,101.485110812174,123.456944655574,56.8278428795665,57.9393802763494
"25",94,75.9869653101277,101.008721146221,88.3704550915754,93.1479458073041
"71",94,113.264203177486,88.3964548654688,29.8477976759952,30.2068578270207
"75",94,93.1484450615585,85.654577582695,-64.5193997199633,-68.215809824149
"116",94,112.519767731127,49.1756001125898,113.314382597772,114.517571122553
"142",94,78.7016609460683,50.326022060742,72.5602872013106,79.5556716926285
"151",94,129.366891372632,148.771016769783,222.307536972111,219.810925856036
"190",94,109.980529808943,113.005365435567,165.076551213882,165.068571152821
"222",94,90.4340192458137,95.730593078827,112.658820749787,114.572897085468
"227",94,95.1596622289132,60.6884341329639,114.989000720137,116.885177552927
"276",94,97.9841177033576,41.0197641660223,37.4979520275976,36.3231273126545
"286",94,108.396830537706,112.11878746444,83.1086477901836,79.388367981403
"309",94,106.166608606824,106.750019041766,278.594199638334,276.867726162399
"380",94,102.932542389953,40.2947908579384,72.6456771727536,76.4193005806983
"406",94,116.762428850317,179.679617509068,128.718334755714,128.099569611494
"417",94,111.890350662365,65.3429605797397,20.1629494929304,20.3920680184864
"474",94,111.735817804938,64.952010175457,93.4783682537402,97.1014860178119
"569",94,90.4404373579918,15.7974468971418,228.861084010813,236.481820401552
"579",94,112.967351299433,87.918610738771,126.372362116031,120.364395007683
"582",94,119.801670076222,132.844466364146,137.559372253638,143.087253814542
"659",94,104.721140647229,48.3041637203259,53.7197130668911,53.4032614199943
"660",94,99.8932133813232,89.7792738967628,41.7333915632977,46.698871535127
"713",94,95.7942117258634,35.1190811168433,49.7026618626719,49.143814335398
"751",94,105.300971812628,101.535625481271,187.9572879184,187.984511364947
"756",94,102.947752852223,155.541975269674,-54.4460469375443,-57.0275247854131
"787",94,109.095391509996,251.539940502082,123.464864164634,118.820319875941
"796",94,70.8210274504146,-0.909968919753993,71.1508884686998,78.1249936517958
"799",94,109.648698098828,115.609628855526,-11.3558585247801,-8.6219778316
"841",94,136.774282159845,137.349585562906,130.79221121973,128.547338179475
"873",94,93.6271585079545,51.2929480057131,65.7921173703443,70.6617170189044
"927",94,108.625700818346,129.829739793435,195.431783478758,195.908391265388
"939",94,98.7509147974014,29.9388622846663,93.3912085033817,97.3161901549476
"979",94,119.06739383612,76.5727223050151,98.7084642744704,99.9481667114384
"994",94,98.8704933191124,145.248844650397,47.4740549923766,49.4895092649355
"998",94,99.9390666070829,11.2442921378311,218.001724523869,217.810598411673
"1004",94,142.574578655204,126.335323273212,101.599630412535,105.405676049869
"1011",94,88.827661815467,59.5352681940763,104.763318379591,109.449598953194
"1118",94,87.6995534108454,42.8191942972647,-12.1458662058815,-15.2467258308752
"1129",94,110.504730103445,67.6549159253866,129.089208753379,126.251312620385
"1155",94,106.756050514255,98.8230076401609,125.949172325276,129.646747003666
"1157",94,100.875077442396,44.4801312579312,33.5431794289417,36.4232262612328
"1194",94,115.787540927905,107.668460512048,38.6539912166489,37.9751511623305
"1219",94,103.23228843128,39.9631647138775,74.1743601383857,79.1447344140597
"1222",94,114.55115364925,178.81811994335,167.394826000801,161.735104404163
"1333",94,78.1305116541072,20.4058162546933,98.3891956713518,104.864331002539
"1359",94,88.8509778280923,36.6007068571847,97.5293137195376,105.792060006867
"1361",94,80.3204176316013,26.3064993038724,86.1844858362774,92.0436439797952
"1366",94,85.3654650017426,28.8040271900203,112.475751336757,119.925414472002
"1396",94,119.148617451085,142.572637203317,180.628111983022,183.77005101124
"1438",94,90.6445150807126,39.6105148561934,92.6523805635061,102.460341926599
"1439",94,108.039345890649,158.284520005865,139.549996389892,135.702150248905
"1501",94,100.617670938218,61.7550647087002,64.8205722511958,70.6948634026458
"1502",94,81.6276780994031,28.8802884246545,0.261809813923499,6.46353975695528
"1566",94,136.77138799657,138.159055833667,32.73896381406,35.6643671654511
"1573",94,105.903635276828,141.312362738113,88.0209226808743,84.5786186785141
"1615",94,76.8176645977386,97.4295134025181,-21.888796966901,-11.2279555475852
"1650",94,136.703869652199,110.383052761024,230.467913610021,229.987173023009
"1806",94,96.9144869718671,57.6441901477922,54.5095680926474,61.2728470250071
"1811",94,127.74579155959,125.94156662857,121.582588710356,116.81797279028
"1857",94,122.766487521947,114.803452818336,142.934642449241,137.008479169044
"1908",94,121.183720750956,188.689053437559,80.3707683292719,78.4623491928803
"1982",94,104.332335260777,80.210937125365,11.7817155219469,6.26308966198841
"1983",94,88.5975914202794,123.435920941953,73.777180339053,78.5295539555275
"1991",94,111.442323134172,115.970104960632,5.83845643071972,2.77904893065568
"2003",94,127.986227676451,146.979643354266,128.65352804719,134.337814451293
"2008",94,122.489594240205,137.209628900446,145.290705156205,142.980260996445
"2036",94,132.412847222139,107.613222991036,133.918595279996,130.846852198199
"2064",94,93.7815172256903,100.447369827723,152.578237645067,151.38253661182
"2080",94,109.202514281107,58.3284661495371,34.502864701895,35.2318056791063
"2099",94,97.1461548583237,101.485150442415,83.6868112549941,91.0657618659222
"2190",94,92.1208623913551,109.919457295952,261.027088250908,265.638127022196
"2225",94,81.8799521753928,21.0073475228561,127.422188953976,134.058768937137
"2230",94,99.9913196008812,120.115510512504,63.2334590012318,63.9965321899787
"2234",94,90.7953305563915,123.527568856994,173.674748859476,178.276159027244
"2323",94,104.54599990568,156.296875472838,42.3941556516126,37.2682126195806
"2354",94,97.924895561616,59.7401351418757,65.1114565103293,65.8502799828297
"2374",94,121.000742024256,128.868629893997,165.745352227701,168.721733990511
"2393",94,107.72637491164,133.473950119523,168.774486470329,172.99934492278
"2442",94,140.854348073506,149.482577805326,104.854108583945,100.180530300627
"2456",94,87.336848552875,101.036251281562,180.662006244602,188.201177915699
"2735",94,87.1590022543629,31.8138351890291,107.598818180725,116.593696391734
"2739",94,127.262389644892,80.3350337474493,150.975357126308,151.573507471521
"2767",94,87.497460805356,37.5362610291487,164.730000617816,171.599742672747
"2901",94,143.705311402905,182.848610488611,155.194009824192,153.78853905302
"2920",94,95.034696754673,88.0493910329039,94.9591859635051,98.3400533521307
"2956",94,101.033262823653,167.597261399534,237.786576413062,237.161090063427
"2968",94,110.739956997409,62.72438741341,97.7487790015171,101.139587293565
"2986",94,99.5436522471491,35.720612385006,78.7356551452961,78.3382522699965
"106",95,114.763866500754,135.770835968337,190.988500703344,189.727103976291
"125",95,121.303659447128,168.976993294901,64.2803040245417,62.5904074707166
"194",95,102.266352609859,22.2314337728041,168.538838059738,171.857471127156
"228",95,94.4365763547165,50.1035938515683,4.07589483341199,1.83340827646457
"265",95,98.7891640540268,81.0020255437854,160.112458307492,161.951557209689
"336",95,136.007754885997,107.823803854916,236.26700732343,236.750708132123
"402",95,89.1678741300245,123.339599556754,216.613366038157,216.914954572293
"414",95,114.484458523351,68.3254835449507,112.732741334312,110.649704147727
"664",95,99.5394716123603,164.255827256463,244.192192534727,243.218241977056
"678",95,114.442028631937,145.797535157288,211.468028919633,210.894326800046
"721",95,142.949213562867,167.240109575419,162.713651165814,157.48935451443
"737",95,88.1548630618914,34.041457951076,103.328407432948,112.555595115981
"825",95,103.534658815686,79.4287518884032,12.3882379302015,5.55670646650349
"995",95,97.4553079485458,28.0428656666802,96.1329362855266,98.6288575973392
"1140",95,101.811803890908,62.778793101929,78.9575212754297,76.6450224981788
"1236",95,113.068912978324,86.1415470696242,131.564933421185,127.834313312282
"1405",95,96.6460809630879,116.595819160373,138.974967395064,137.880417407365
"1433",95,84.2528368795875,86.7284541155976,29.8428952204722,30.9786971167631
"1444",95,119.666885918775,75.9094700168918,101.765830205736,105.399034378161
"1471",95,124.893628115643,174.187139022159,152.579685118147,148.809942324205
"1562",95,115.728578137038,166.742055201413,81.8498162601213,76.7792495524046
"1572",95,94.1177164346006,104.972710271076,94.0484947930476,95.6950581490951
"1729",95,80.6226976617422,160.187445397442,155.939727001302,155.697309659332
"1784",95,97.0653024475464,141.561244148593,135.531936388617,137.088664125652
"1851",95,110.799806969624,31.7161710553569,277.936913348668,278.488858168252
"1952",95,89.1457848740762,41.2686455765019,85.0089657353404,88.8331727597923
